Pin,MC,TYPE,Parameter,Channel,SubChannel,Partition,Nibble,Offset,LoopDelay,REGID,FieldName,Register,Field,Size,Base,ExpectedData,StringData,StorageToken,LowLimit,HighLimit,ExitPort,ItuffToken,ItuffDescriptor
TDO,M7,DATA,-,-,B,0,1,x,x,x,txdq_dly3,ddrd_n0_tx_ctl2_rank[0],M7_B_0_1_x_x_x_TxdqDly3,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,1,0,x,x,x,txdq_dly0,ddrd_n0_tx_ctl1_rank[0],M7_B_1_0_x_x_x_TxdqDly0,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,1,0,x,x,x,txdq_dly1,ddrd_n0_tx_ctl1_rank[0],M7_B_1_0_x_x_x_TxdqDly1,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,1,0,x,x,x,txdq_dly2,ddrd_n0_tx_ctl2_rank[0],M7_B_1_0_x_x_x_TxdqDly2,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,1,0,x,x,x,txdq_dly3,ddrd_n0_tx_ctl2_rank[0],M7_B_1_0_x_x_x_TxdqDly3,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,1,1,x,x,x,txdq_dly0,ddrd_n0_tx_ctl1_rank[0],M7_B_1_1_x_x_x_TxdqDly0,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,1,1,x,x,x,txdq_dly1,ddrd_n0_tx_ctl1_rank[0],M7_B_1_1_x_x_x_TxdqDly1,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,1,1,x,x,x,txdq_dly2,ddrd_n0_tx_ctl2_rank[0],M7_B_1_1_x_x_x_TxdqDly2,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,1,1,x,x,x,txdq_dly3,ddrd_n0_tx_ctl2_rank[0],M7_B_1_1_x_x_x_TxdqDly3,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,2,0,x,x,x,txdq_dly0,ddrd_n0_tx_ctl1_rank[0],M7_B_2_0_x_x_x_TxdqDly0,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,2,0,x,x,x,txdq_dly1,ddrd_n0_tx_ctl1_rank[0],M7_B_2_0_x_x_x_TxdqDly1,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,2,0,x,x,x,txdq_dly2,ddrd_n0_tx_ctl2_rank[0],M7_B_2_0_x_x_x_TxdqDly2,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,2,0,x,x,x,txdq_dly3,ddrd_n0_tx_ctl2_rank[0],M7_B_2_0_x_x_x_TxdqDly3,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,2,1,x,x,x,txdq_dly0,ddrd_n0_tx_ctl1_rank[0],M7_B_2_1_x_x_x_TxdqDly0,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,2,1,x,x,x,txdq_dly1,ddrd_n0_tx_ctl1_rank[0],M7_B_2_1_x_x_x_TxdqDly1,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,2,1,x,x,x,txdq_dly2,ddrd_n0_tx_ctl2_rank[0],M7_B_2_1_x_x_x_TxdqDly2,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,2,1,x,x,x,txdq_dly3,ddrd_n0_tx_ctl2_rank[0],M7_B_2_1_x_x_x_TxdqDly3,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,3,0,x,x,x,txdq_dly0,ddrd_n0_tx_ctl1_rank[0],M7_B_3_0_x_x_x_TxdqDly0,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,3,0,x,x,x,txdq_dly1,ddrd_n0_tx_ctl1_rank[0],M7_B_3_0_x_x_x_TxdqDly1,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,3,0,x,x,x,txdq_dly2,ddrd_n0_tx_ctl2_rank[0],M7_B_3_0_x_x_x_TxdqDly2,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,3,0,x,x,x,txdq_dly3,ddrd_n0_tx_ctl2_rank[0],M7_B_3_0_x_x_x_TxdqDly3,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,3,1,x,x,x,txdq_dly0,ddrd_n0_tx_ctl1_rank[0],M7_B_3_1_x_x_x_TxdqDly0,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,3,1,x,x,x,txdq_dly1,ddrd_n0_tx_ctl1_rank[0],M7_B_3_1_x_x_x_TxdqDly1,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,3,1,x,x,x,txdq_dly2,ddrd_n0_tx_ctl2_rank[0],M7_B_3_1_x_x_x_TxdqDly2,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,3,1,x,x,x,txdq_dly3,ddrd_n0_tx_ctl2_rank[0],M7_B_3_1_x_x_x_TxdqDly3,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,4,0,x,x,x,txdq_dly0,ddrd_n0_tx_ctl1_rank[0],M7_B_4_0_x_x_x_TxdqDly0,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,4,0,x,x,x,txdq_dly1,ddrd_n0_tx_ctl1_rank[0],M7_B_4_0_x_x_x_TxdqDly1,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,4,0,x,x,x,txdq_dly2,ddrd_n0_tx_ctl2_rank[0],M7_B_4_0_x_x_x_TxdqDly2,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,4,0,x,x,x,txdq_dly3,ddrd_n0_tx_ctl2_rank[0],M7_B_4_0_x_x_x_TxdqDly3,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,4,1,x,x,x,txdq_dly0,ddrd_n0_tx_ctl1_rank[0],M7_B_4_1_x_x_x_TxdqDly0,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,4,1,x,x,x,txdq_dly1,ddrd_n0_tx_ctl1_rank[0],M7_B_4_1_x_x_x_TxdqDly1,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,4,1,x,x,x,txdq_dly2,ddrd_n0_tx_ctl2_rank[0],M7_B_4_1_x_x_x_TxdqDly2,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M7,DATA,-,-,B,4,1,x,x,x,txdq_dly3,ddrd_n0_tx_ctl2_rank[0],M7_B_4_1_x_x_x_TxdqDly3,12,-,-,-,-,-,-,2,HWFSM_DATA,HWFSMDAT
TDO,M0,CC,-,-,A,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M0_A_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,A,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M0_A_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,A,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M0_A_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,A,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M0_A_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,A,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M0_A_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,A,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M0_A_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,A,x,x,x,x,1,loopdly_err,ddrcc_hwcal_sts0[1],M0_A_x_x_x_x_1_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,A,x,x,x,x,1,txperphase_err,ddrcc_hwcal_sts0[1],M0_A_x_x_x_x_1_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,B,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M0_B_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,B,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M0_B_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,B,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M0_B_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,B,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M0_B_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,B,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M0_B_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,B,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M0_B_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,B,x,x,x,x,1,loopdly_err,ddrcc_hwcal_sts0[1],M0_B_x_x_x_x_1_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M0,CC,-,-,B,x,x,x,x,1,txperphase_err,ddrcc_hwcal_sts0[1],M0_B_x_x_x_x_1_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,A,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M1_A_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,A,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M1_A_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,A,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M1_A_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,A,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M1_A_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,A,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M1_A_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,A,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M1_A_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,A,x,x,x,x,1,loopdly_err,ddrcc_hwcal_sts0[1],M1_A_x_x_x_x_1_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,A,x,x,x,x,1,txperphase_err,ddrcc_hwcal_sts0[1],M1_A_x_x_x_x_1_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,B,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M1_B_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,B,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M1_B_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,B,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M1_B_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,B,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M1_B_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,B,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M1_B_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,B,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M1_B_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,B,x,x,x,x,1,loopdly_err,ddrcc_hwcal_sts0[1],M1_B_x_x_x_x_1_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M1,CC,-,-,B,x,x,x,x,1,txperphase_err,ddrcc_hwcal_sts0[1],M1_B_x_x_x_x_1_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,A,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M2_A_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,A,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M2_A_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,A,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M2_A_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,A,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M2_A_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,A,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M2_A_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,A,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M2_A_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,A,x,x,x,x,1,loopdly_err,ddrcc_hwcal_sts0[1],M2_A_x_x_x_x_1_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,A,x,x,x,x,1,txperphase_err,ddrcc_hwcal_sts0[1],M2_A_x_x_x_x_1_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,B,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M2_B_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,B,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M2_B_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,B,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M2_B_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,B,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M2_B_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,B,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M2_B_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,B,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M2_B_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,B,x,x,x,x,1,loopdly_err,ddrcc_hwcal_sts0[1],M2_B_x_x_x_x_1_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M2,CC,-,-,B,x,x,x,x,1,txperphase_err,ddrcc_hwcal_sts0[1],M2_B_x_x_x_x_1_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,A,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M3_A_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,A,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M3_A_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,A,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M3_A_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,A,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M3_A_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,A,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M3_A_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,A,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M3_A_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,A,x,x,x,x,1,loopdly_err,ddrcc_hwcal_sts0[1],M3_A_x_x_x_x_1_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,A,x,x,x,x,1,txperphase_err,ddrcc_hwcal_sts0[1],M3_A_x_x_x_x_1_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,B,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M3_B_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,B,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M3_B_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,B,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M3_B_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,B,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M3_B_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,B,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M3_B_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,B,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M3_B_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,B,x,x,x,x,1,loopdly_err,ddrcc_hwcal_sts0[1],M3_B_x_x_x_x_1_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M3,CC,-,-,B,x,x,x,x,1,txperphase_err,ddrcc_hwcal_sts0[1],M3_B_x_x_x_x_1_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,A,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M4_A_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,A,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M4_A_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,A,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M4_A_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,A,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M4_A_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,A,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M4_A_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,A,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M4_A_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,A,x,x,x,x,1,loopdly_err,ddrcc_hwcal_sts0[1],M4_A_x_x_x_x_1_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,A,x,x,x,x,1,txperphase_err,ddrcc_hwcal_sts0[1],M4_A_x_x_x_x_1_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,B,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M4_B_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,B,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M4_B_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,B,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M4_B_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,B,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M4_B_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,B,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M4_B_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,B,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M4_B_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,B,x,x,x,x,1,loopdly_err,ddrcc_hwcal_sts0[1],M4_B_x_x_x_x_1_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M4,CC,-,-,B,x,x,x,x,1,txperphase_err,ddrcc_hwcal_sts0[1],M4_B_x_x_x_x_1_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,A,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M5_A_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,A,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M5_A_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,A,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M5_A_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,A,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M5_A_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,A,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M5_A_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,A,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M5_A_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,A,x,x,x,x,1,loopdly_err,ddrcc_hwcal_sts0[1],M5_A_x_x_x_x_1_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,A,x,x,x,x,1,txperphase_err,ddrcc_hwcal_sts0[1],M5_A_x_x_x_x_1_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,B,x,x,x,x,0,xover_err,ddrcc_hwcal_sts0[0],M5_B_x_x_x_x_0_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,B,x,x,x,x,0,txpiclk_err,ddrcc_hwcal_sts0[0],M5_B_x_x_x_x_0_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,B,x,x,x,x,0,loopdly_err,ddrcc_hwcal_sts0[0],M5_B_x_x_x_x_0_LoopdlyErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,B,x,x,x,x,0,txperphase_err,ddrcc_hwcal_sts0[0],M5_B_x_x_x_x_0_TxperphaseErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,B,x,x,x,x,1,xover_err,ddrcc_hwcal_sts0[1],M5_B_x_x_x_x_1_XoverErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
TDO,M5,CC,-,-,B,x,x,x,x,1,txpiclk_err,ddrcc_hwcal_sts0[1],M5_B_x_x_x_x_1_TxpiclkErr,1,-,-,-,-,-,-,3,HWFSM_CC,HWFSM2CC
