Pin,MC,TYPE,Parameter,Channel,SubChannel,Partition,Nibble,FieldName,Register,Field,Size,Base,ExpectedData,StringData,StorageToken,LowLimit,HighLimit,ExitPort,ItuffToken,ItuffDescriptor
TDO,M6,DATA,-,-,A,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M6_A_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,A,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M6_A_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,A,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M6_A_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,A,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M6_A_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,A,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M6_A_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,A,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M6_A_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,A,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M6_A_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,A,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M6_A_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,B,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M6_B_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,B,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M6_B_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,B,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M6_B_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,B,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M6_B_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,B,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M6_B_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,B,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M6_B_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,B,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M6_B_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,B,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M6_B_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,B,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M6_B_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,B,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M6_B_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,A,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M7_A_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,A,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M7_A_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,A,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M7_A_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,A,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M7_A_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,A,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M7_A_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,A,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M7_A_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,A,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M7_A_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,A,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M7_A_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,A,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M7_A_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,A,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M7_A_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,B,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M7_B_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,B,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M7_B_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,B,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M7_B_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,B,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M7_B_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,B,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M7_B_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,B,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M7_B_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,B,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M7_B_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,B,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M7_B_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,B,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M7_B_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M7,DATA,-,-,B,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M7_B_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M0,CC,-,-,A,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M0_A_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,A,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M0_A_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,A,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M0_A_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,A,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M0_A_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,A,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M0_A_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,A,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M0_A_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,A,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M0_A_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,A,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M0_A_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,A,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M0_A_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,A,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M0_A_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,A,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M0_A_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,A,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M0_A_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M0_B_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M0_B_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M0_B_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M0_B_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M0_B_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M0_B_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M0_B_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M0_B_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M0_B_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M0_B_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M0_B_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CC,-,-,B,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M0_B_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M1_A_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M1_A_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M1_A_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M1_A_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M1_A_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M1_A_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M1_A_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M1_A_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M1_A_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M1_A_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M1_A_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,A,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M1_A_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M1_B_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M1_B_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M1_B_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M1_B_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M1_B_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M1_B_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M1_B_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M1_B_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M1_B_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M1_B_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M1_B_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M1,CC,-,-,B,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M1_B_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M2_A_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M2_A_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M2_A_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M2_A_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M2_A_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M2_A_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M2_A_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M2_A_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M2_A_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M2_A_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M2_A_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,A,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M2_A_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M2_B_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M2_B_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M2_B_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M2_B_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M2_B_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M2_B_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M2_B_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M2_B_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M2_B_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M2_B_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M2_B_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M2,CC,-,-,B,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M2_B_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M3_A_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M3_A_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M3_A_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M3_A_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M3_A_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M3_A_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M3_A_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M3_A_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M3_A_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M3_A_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M3_A_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,A,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M3_A_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,B,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M3_B_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,B,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M3_B_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,B,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M3_B_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,B,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M3_B_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
